Transaction_ID,Date,City,Region,Product,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Cost,Profit,Sales_Channel,Customer_Type,Month,Month_Number,Quarter,Year,Profit_Margin_Percent,Unnamed: 20,Gross_Sale,DIS_Amount
KSA00425,2025-05-05,Shivamogga,Malnad Karnataka,Smartphone,6,18350,5,110100,5505.0,104595.0,66258.02,38336.98,Retail Store,Small Business,May,5,Q2,2025,36.65,,110100,6061005.0
KSA00426,2025-07-07,Shivamogga,Malnad Karnataka,Laptop,19,58958,10,1120202,112020.2,1008181.8,704127.47,304054.33,Retail Store,Medium Business,July,7,Q3,2025,30.16,,1120202,1254852520.804
KSA00427,2025-06-25,Mandya,South Karnataka,Monitor,11,17821,15,196031,29404.65,166626.35,119801.66,46824.69,Corporate,Individual,June,6,Q2,2025,28.1,,196031,57642229.4415
KSA00428,2026-06-16,Tumakuru,South Karnataka,Desktop PC,10,41756,0,417560,0.0,417560.0,352299.77,65260.23,Distributor,Small Business,June,6,Q2,2026,15.63,,417560,0.0
KSA00429,2025-04-06,Mangaluru,Coastal Karnataka,Headphones,11,7503,5,82533,4126.65,78406.35,50999.41,27406.94,Distributor,Individual,April,4,Q2,2025,34.96,,82533,3405848.0445
KSA00430,2025-09-09,Shivamogga,Malnad Karnataka,Smartphone,4,12442,15,49768,7465.2,42302.8,32299.6,10003.2,Retail Store,Medium Business,September,9,Q3,2025,23.65,,49768,3715280.736
KSA00431,2026-06-22,Kodagu,Malnad Karnataka,Tablet,18,25553,5,459954,22997.7,436956.3,273740.16,163216.14,Retail Store,Individual,June,6,Q2,2026,37.35,,459954,105778841.058
KSA00432,2025-02-04,Shivamogga,Malnad Karnataka,Headphones,10,4619,5,46190,2309.5,43880.5,29103.01,14777.49,Distributor,Enterprise,February,2,Q1,2025,33.68,,46190,1066758.05
KSA00433,2025-09-08,Udupi,Coastal Karnataka,Smartphone,20,19184,5,383680,19184.0,364496.0,278038.03,86457.97,Retail Store,Medium Business,September,9,Q3,2025,23.72,,383680,73605171.2
KSA00434,2025-12-27,Vijayapura,North Karnataka,Laptop,20,47573,0,951460,0.0,951460.0,660642.21,290817.79,Retail Store,Enterprise,December,12,Q4,2025,30.57,,951460,0.0
KSA00435,2026-04-03,Belagavi,North Karnataka,Printer,14,8095,15,113330,16999.5,96330.5,64471.08,31859.42,Corporate,Medium Business,April,4,Q2,2026,33.07,,113330,19265533.35
KSA00436,2025-04-06,Vijayapura,North Karnataka,Camera,3,78568,0,235704,0.0,235704.0,174533.13,61170.87,Distributor,Individual,April,4,Q2,2025,25.95,,235704,0.0
KSA00437,2026-04-27,Shivamogga,Malnad Karnataka,Headphones,5,2174,5,10870,543.5,10326.5,7142.65,3183.85,Corporate,Small Business,April,4,Q2,2026,30.83,,10870,59078.45
KSA00438,2026-05-27,Bengaluru,South Karnataka,Headphones,4,6463,0,25852,0.0,25852.0,16281.25,9570.75,Retail Store,Medium Business,May,5,Q2,2026,37.02,,25852,0.0
KSA00439,2025-11-14,Mangaluru,Coastal Karnataka,Smartphone,18,23240,10,418320,41832.0,376488.0,226840.7,149647.3,Online,Small Business,November,11,Q4,2025,39.75,,418320,174991622.4
KSA00440,2025-01-18,Ballari,Kalyana Karnataka,Monitor,13,25076,10,325988,32598.8,293389.2,231014.88,62374.32,Corporate,Enterprise,January,1,Q1,2025,21.26,,325988,106268176.144
KSA00441,2025-02-14,Udupi,Coastal Karnataka,Desktop PC,5,60995,0,304975,0.0,304975.0,229818.04,75156.96,Distributor,Individual,February,2,Q1,2025,24.64,,304975,0.0
KSA00442,2025-11-17,Tumakuru,South Karnataka,Headphones,20,3997,10,79940,7994.0,71946.0,59435.47,12510.53,Online,Enterprise,November,11,Q4,2025,17.39,,79940,6390403.6
KSA00443,2025-10-31,Bengaluru,South Karnataka,Printer,4,11551,10,46204,4620.4,41583.6,25609.73,15973.87,Corporate,Individual,October,10,Q4,2025,38.41,,46204,2134809.616
KSA00444,2026-03-13,Vijayapura,North Karnataka,Smartwatch,18,4118,20,74124,14824.8,59299.2,45296.08,14003.12,Distributor,Medium Business,March,3,Q1,2026,23.61,,74124,10988734.752
KSA00445,2025-08-23,Kalaburagi,Kalyana Karnataka,Tablet,6,15114,10,90684,9068.4,81615.6,58685.35,22930.25,Corporate,Small Business,August,8,Q3,2025,28.1,,90684,8223587.856
KSA00446,2025-12-30,Vijayapura,North Karnataka,Laptop,16,53237,0,851792,0.0,851792.0,674523.24,177268.76,Retail Store,Enterprise,December,12,Q4,2025,20.81,,851792,0.0
KSA00447,2025-05-06,Hubballi,North Karnataka,Desktop PC,18,49580,10,892440,89244.0,803196.0,536376.73,266819.27,Retail Store,Enterprise,May,5,Q2,2025,33.22,,892440,796449153.6
KSA00448,2025-01-19,Kolar,South Karnataka,Laptop,18,52115,10,938070,93807.0,844263.0,658865.15,185397.85,Retail Store,Small Business,January,1,Q1,2025,21.96,,938070,879975324.9
KSA00449,2025-08-16,Belagavi,North Karnataka,Desktop PC,7,57085,10,399595,39959.5,359635.5,281194.32,78441.18,Retail Store,Enterprise,August,8,Q3,2025,21.81,,399595,159676164.025
KSA00450,2026-05-07,Mangaluru,Coastal Karnataka,Desktop PC,1,67029,15,67029,10054.35,56974.65,40658.92,16315.73,Distributor,Small Business,May,5,Q2,2026,28.64,,67029,6739330.2615
KSA00451,2026-02-03,Raichur,Kalyana Karnataka,Smartwatch,15,5806,10,87090,8709.0,78381.0,54610.59,23770.41,Distributor,Individual,February,2,Q1,2026,30.33,,87090,7584668.1
KSA00452,2026-03-18,Chitradurga,Central Karnataka,Headphones,7,4033,10,28231,2823.1,25407.9,20026.74,5381.16,Corporate,Individual,March,3,Q1,2026,21.18,,28231,796989.361
KSA00453,2026-06-03,Mangaluru,Coastal Karnataka,Smartphone,13,19913,5,258869,12943.45,245925.55,192895.24,53030.31,Retail Store,Small Business,June,6,Q2,2026,21.56,,258869,33506579.5805
KSA00454,2025-03-20,Mangaluru,Coastal Karnataka,Desktop PC,1,51398,5,51398,2569.9,48828.1,38761.61,10066.49,Retail Store,Small Business,March,3,Q1,2025,20.62,,51398,1320877.202
KSA00455,2025-05-30,Hubballi,North Karnataka,Laptop,5,60032,5,300160,15008.0,285152.0,216817.38,68334.62,Distributor,Individual,May,5,Q2,2025,23.96,,300160,45048012.8
KSA00456,2026-04-16,Davangere,Central Karnataka,Keyboard,1,1287,10,1287,128.7,1158.3,732.06,426.24,Distributor,Enterprise,April,4,Q2,2026,36.8,,1287,1656.369
KSA00457,2025-12-05,Dharwad,North Karnataka,Camera,9,38547,10,346923,34692.3,312230.7,259121.35,53109.35,Distributor,Individual,December,12,Q4,2025,17.01,,346923,120355567.929
KSA00458,2026-04-11,Bengaluru,South Karnataka,Monitor,13,19112,10,248456,24845.6,223610.4,186310.33,37300.07,Online,Individual,April,4,Q2,2026,16.68,,248456,61730383.936
KSA00459,2025-01-30,Bidar,Kalyana Karnataka,Desktop PC,9,45484,0,409356,0.0,409356.0,345809.08,63546.92,Retail Store,Individual,January,1,Q1,2025,15.52,,409356,0.0
KSA00460,2026-04-20,Hassan,South Karnataka,Smartwatch,18,9741,0,175338,0.0,175338.0,133405.48,41932.52,Corporate,Medium Business,April,4,Q2,2026,23.92,,175338,0.0
KSA00461,2025-10-23,Udupi,Coastal Karnataka,Smartphone,17,17647,5,299999,14999.95,284999.05,207258.57,77740.48,Corporate,Individual,October,10,Q4,2025,27.28,,299999,44999700.0005
KSA00462,2025-01-13,Belagavi,North Karnataka,Headphones,3,3731,0,11193,0.0,11193.0,7673.85,3519.15,Online,Individual,January,1,Q1,2025,31.44,,11193,0.0
KSA00463,2026-04-04,Hubballi,North Karnataka,Desktop PC,8,46092,0,368736,0.0,368736.0,306629.45,62106.55,Online,Individual,April,4,Q2,2026,16.84,,368736,0.0
KSA00464,2025-10-07,Kolar,South Karnataka,Smartphone,9,17406,10,156654,15665.4,140988.6,98476.57,42512.03,Online,Enterprise,October,10,Q4,2025,30.15,,156654,24540475.716
KSA00465,2025-07-08,Kolar,South Karnataka,Smartwatch,3,5301,15,15903,2385.45,13517.55,11423.62,2093.93,Corporate,Individual,July,7,Q3,2025,15.49,,15903,379358.1135
KSA00466,2025-02-26,Shivamogga,Malnad Karnataka,Headphones,12,2953,15,35436,5315.4,30120.6,25419.88,4700.72,Corporate,Small Business,February,2,Q1,2025,15.61,,35436,1883565.144
KSA00467,2025-02-14,Dharwad,North Karnataka,Smartphone,2,44102,15,88204,13230.6,74973.4,51524.22,23449.18,Online,Small Business,February,2,Q1,2025,31.28,,88204,11669918.424
KSA00468,2025-10-02,Hassan,South Karnataka,Desktop PC,13,45752,5,594776,29738.8,565037.2,386138.61,178898.59,Online,Small Business,October,10,Q4,2025,31.66,,594776,176879245.088
KSA00469,2025-01-31,Bidar,Kalyana Karnataka,Printer,9,12999,0,116991,0.0,116991.0,74904.28,42086.72,Corporate,Enterprise,January,1,Q1,2025,35.97,,116991,0.0
KSA00470,2025-04-10,Raichur,Kalyana Karnataka,Headphones,8,7306,0,58448,0.0,58448.0,43542.64,14905.36,Online,Medium Business,April,4,Q2,2025,25.5,,58448,0.0
KSA00471,2025-04-26,Kolar,South Karnataka,Smartphone,1,27292,15,27292,4093.8,23198.2,17884.52,5313.68,Corporate,Individual,April,4,Q2,2025,22.91,,27292,1117279.896
KSA00472,2025-01-06,Raichur,Kalyana Karnataka,Desktop PC,16,45196,15,723136,108470.4,614665.6,388504.22,226161.38,Corporate,Small Business,January,1,Q1,2025,36.79,,723136,784388511.744
KSA00473,2025-12-26,Shivamogga,Malnad Karnataka,Headphones,11,3861,5,42471,2123.55,40347.45,29879.92,10467.53,Retail Store,Enterprise,December,12,Q4,2025,25.94,,42471,901892.9205
KSA00474,2025-10-26,Mysuru,South Karnataka,Monitor,3,29134,10,87402,8740.2,78661.8,50360.38,28301.42,Corporate,Small Business,October,10,Q4,2025,35.98,,87402,7639109.604
KSA00475,2025-03-07,Hubballi,North Karnataka,Tablet,18,26904,10,484272,48427.2,435844.8,300453.31,135391.49,Retail Store,Small Business,March,3,Q1,2025,31.06,,484272,234519369.984
KSA00476,2026-04-16,Mysuru,South Karnataka,Headphones,13,1964,15,25532,3829.8,21702.2,17914.16,3788.04,Distributor,Small Business,April,4,Q2,2026,17.45,,25532,977824.536
KSA00477,2026-04-11,Chitradurga,Central Karnataka,Laptop,6,56624,5,339744,16987.2,322756.8,251551.07,71205.73,Distributor,Medium Business,April,4,Q2,2026,22.06,,339744,57712992.768
KSA00478,2025-06-29,Shivamogga,Malnad Karnataka,Smartphone,12,12410,0,148920,0.0,148920.0,120881.93,28038.07,Online,Small Business,June,6,Q2,2025,18.83,,148920,0.0
KSA00479,2025-01-22,Mangaluru,Coastal Karnataka,Laptop,4,67754,10,271016,27101.6,243914.4,150523.33,93391.07,Distributor,Small Business,January,1,Q1,2025,38.29,,271016,73449672.256
KSA00480,2025-05-10,Raichur,Kalyana Karnataka,Tablet,18,18981,10,341658,34165.8,307492.2,200212.98,107279.22,Distributor,Individual,May,5,Q2,2025,34.89,,341658,116730188.964
KSA00481,2026-01-14,Kalaburagi,Kalyana Karnataka,Printer,3,14702,20,44106,8821.2,35284.8,26960.35,8324.45,Corporate,Medium Business,January,1,Q1,2026,23.59,,44106,3890678.472
KSA00482,2026-06-12,Dharwad,North Karnataka,Monitor,11,27841,10,306251,30625.1,275625.9,212765.14,62860.76,Online,Small Business,June,6,Q2,2026,22.81,,306251,93789675.001
KSA00483,2025-12-25,Udupi,Coastal Karnataka,Monitor,14,29399,10,411586,41158.6,370427.4,239387.96,131039.44,Retail Store,Enterprise,December,12,Q4,2025,35.38,,411586,169403035.396
KSA00484,2025-03-06,Kolar,South Karnataka,Keyboard,12,2177,5,26124,1306.2,24817.8,16352.69,8465.11,Distributor,Small Business,March,3,Q1,2025,34.11,,26124,341231.688
KSA00485,2025-04-01,Tumakuru,South Karnataka,Headphones,3,5748,5,17244,862.2,16381.8,13863.1,2518.7,Retail Store,Enterprise,April,4,Q2,2025,15.37,,17244,148677.768
KSA00486,2025-05-06,Bidar,Kalyana Karnataka,Monitor,17,27102,15,460734,69110.1,391623.9,293977.22,97646.68,Corporate,Individual,May,5,Q2,2025,24.93,,460734,318413728.134
KSA00487,2026-03-08,Kolar,South Karnataka,Keyboard,17,1950,10,33150,3315.0,29835.0,23083.58,6751.42,Corporate,Enterprise,March,3,Q1,2026,22.63,,33150,1098922.5
KSA00488,2025-02-21,Ballari,Kalyana Karnataka,Smartphone,20,43933,5,878660,43933.0,834727.0,501507.5,333219.5,Distributor,Medium Business,February,2,Q1,2025,39.92,,878660,386021697.8
KSA00489,2025-12-14,Hassan,South Karnataka,Keyboard,6,2311,0,13866,0.0,13866.0,8422.85,5443.15,Corporate,Enterprise,December,12,Q4,2025,39.26,,13866,0.0
KSA00490,2025-08-31,Chitradurga,Central Karnataka,Tablet,19,21099,15,400881,60132.15,340748.85,254093.04,86655.81,Online,Enterprise,August,8,Q3,2025,25.43,,400881,241058364.2415
KSA00491,2026-05-06,Davangere,Central Karnataka,Laptop,19,63472,0,1205968,0.0,1205968.0,928824.25,277143.75,Online,Individual,May,5,Q2,2026,22.98,,1205968,0.0
KSA00492,2025-03-20,Hubballi,North Karnataka,Smartphone,20,36636,10,732720,73272.0,659448.0,484159.56,175288.44,Online,Medium Business,March,3,Q1,2025,26.58,,732720,536878598.4
KSA00493,2025-03-09,Kodagu,Malnad Karnataka,Laptop,15,51637,5,774555,38727.75,735827.25,442821.2,293006.05,Retail Store,Small Business,March,3,Q1,2025,39.82,,774555,299967724.0125
KSA00494,2025-06-28,Ballari,Kalyana Karnataka,Smartwatch,5,9823,20,49115,9823.0,39292.0,29177.67,10114.33,Online,Individual,June,6,Q2,2025,25.74,,49115,4824566.45
KSA00495,2025-03-26,Chitradurga,Central Karnataka,Headphones,19,3350,10,63650,6365.0,57285.0,46201.68,11083.32,Distributor,Medium Business,March,3,Q1,2025,19.35,,63650,4051322.5
KSA00496,2025-12-01,Tumakuru,South Karnataka,Headphones,16,5313,0,85008,0.0,85008.0,59176.45,25831.55,Corporate,Small Business,December,12,Q4,2025,30.39,,85008,0.0
KSA00497,2025-12-09,Bidar,Kalyana Karnataka,Smartphone,6,31393,10,188358,18835.8,169522.2,139784.99,29737.21,Corporate,Medium Business,December,12,Q4,2025,17.54,,188358,35478736.164
KSA00498,2026-01-02,Kalaburagi,Kalyana Karnataka,Smartphone,16,23445,5,375120,18756.0,356364.0,273052.84,83311.16,Distributor,Medium Business,January,1,Q1,2026,23.38,,375120,70357507.2
KSA00499,2026-01-06,Raichur,Kalyana Karnataka,Smartphone,2,23879,20,47758,9551.6,38206.4,30535.55,7670.85,Corporate,Small Business,January,1,Q1,2026,20.08,,47758,4561653.128
KSA00500,2025-09-25,Davangere,Central Karnataka,Headphones,18,2017,5,36306,1815.3,34490.7,22023.79,12466.91,Distributor,Enterprise,September,9,Q3,2025,36.15,,36306,659062.818
KSA00501,2025-12-22,Davangere,Central Karnataka,Keyboard,7,1976,20,13832,2766.4,11065.6,8644.45,2421.15,Corporate,Individual,December,12,Q4,2025,21.88,,13832,382648.448
KSA00502,2025-11-03,Bengaluru,South Karnataka,Printer,1,19908,10,19908,1990.8,17917.2,11005.02,6912.18,Distributor,Individual,November,11,Q4,2025,38.58,,19908,396328.464
KSA00503,2026-04-19,Kalaburagi,Kalyana Karnataka,Tablet,15,19722,10,295830,29583.0,266247.0,194919.07,71327.93,Corporate,Medium Business,April,4,Q2,2026,26.79,,295830,87515388.9
KSA00504,2025-08-29,Hubballi,North Karnataka,Smartwatch,11,13148,10,144628,14462.8,130165.2,91880.34,38284.86,Distributor,Enterprise,August,8,Q3,2025,29.41,,144628,20917258.384
KSA00505,2026-01-24,Hassan,South Karnataka,Keyboard,16,1088,5,17408,870.4,16537.6,10952.34,5585.26,Distributor,Medium Business,January,1,Q1,2026,33.77,,17408,151519.232
KSA00506,2025-09-11,Hubballi,North Karnataka,Smartphone,20,36399,10,727980,72798.0,655182.0,395871.56,259310.44,Corporate,Small Business,September,9,Q3,2025,39.58,,727980,529954880.4
KSA00507,2026-04-25,Mysuru,South Karnataka,Keyboard,12,1435,0,17220,0.0,17220.0,13070.7,4149.3,Corporate,Enterprise,April,4,Q2,2026,24.1,,17220,0.0
KSA00508,2025-06-01,Udupi,Coastal Karnataka,Smartwatch,17,9814,10,166838,16683.8,150154.2,101337.88,48816.32,Retail Store,Medium Business,June,6,Q2,2025,32.51,,166838,27834918.244
KSA00509,2026-04-05,Tumakuru,South Karnataka,Smartphone,17,36042,15,612714,91907.1,520806.9,315337.74,205469.16,Distributor,Individual,April,4,Q2,2026,39.45,,612714,563127668.694
KSA00510,2025-12-14,Vijayapura,North Karnataka,Keyboard,11,2156,15,23716,3557.4,20158.6,16329.65,3828.95,Distributor,Enterprise,December,12,Q4,2025,18.99,,23716,843672.984
KSA00511,2026-02-03,Raichur,Kalyana Karnataka,Headphones,12,7459,15,89508,13426.2,76081.8,48496.91,27584.89,Corporate,Small Business,February,2,Q1,2026,36.26,,89508,12017523.096
KSA00512,2025-06-10,Kodagu,Malnad Karnataka,Smartwatch,4,3953,5,15812,790.6,15021.4,9608.83,5412.57,Retail Store,Individual,June,6,Q2,2025,36.03,,15812,125009.672
KSA00513,2025-07-29,Vijayapura,North Karnataka,Laptop,1,65611,15,65611,9841.65,55769.35,43993.58,11775.77,Distributor,Enterprise,July,7,Q3,2025,21.12,,65611,6457204.9815
KSA00514,2025-06-08,Mysuru,South Karnataka,Camera,14,52119,5,729666,36483.3,693182.7,568361.76,124820.94,Distributor,Individual,June,6,Q2,2025,18.01,,729666,266206235.778
KSA00515,2025-09-01,Mangaluru,Coastal Karnataka,Headphones,1,4101,20,4101,820.2,3280.8,2193.27,1087.53,Corporate,Enterprise,September,9,Q3,2025,33.15,,4101,33636.402
KSA00516,2025-12-29,Kodagu,Malnad Karnataka,Headphones,2,2527,5,5054,252.7,4801.3,3768.34,1032.96,Distributor,Individual,December,12,Q4,2025,21.51,,5054,12771.458
KSA00517,2025-10-06,Shivamogga,Malnad Karnataka,Smartwatch,16,9505,15,152080,22812.0,129268.0,83668.16,45599.84,Corporate,Enterprise,October,10,Q4,2025,35.28,,152080,34692489.6
KSA00518,2025-10-24,Vijayapura,North Karnataka,Keyboard,11,1624,15,17864,2679.6,15184.4,11473.46,3710.94,Corporate,Small Business,October,10,Q4,2025,24.44,,17864,478683.744
KSA00519,2025-05-01,Ballari,Kalyana Karnataka,Keyboard,11,2356,5,25916,1295.8,24620.2,16183.89,8436.31,Distributor,Enterprise,May,5,Q2,2025,34.27,,25916,335819.528
KSA00520,2026-01-03,Dharwad,North Karnataka,Laptop,14,50830,5,711620,35581.0,676039.0,473107.32,202931.68,Distributor,Small Business,January,1,Q1,2026,30.02,,711620,253201512.2
KSA00521,2025-10-27,Belagavi,North Karnataka,Tablet,1,31895,15,31895,4784.25,27110.75,17425.79,9684.96,Corporate,Small Business,October,10,Q4,2025,35.72,,31895,1525936.5375
KSA00522,2025-01-03,Davangere,Central Karnataka,Tablet,20,16104,5,322080,16104.0,305976.0,190255.34,115720.66,Corporate,Small Business,January,1,Q1,2025,37.82,,322080,51867763.2
KSA00523,2025-05-15,Belagavi,North Karnataka,Laptop,12,62511,10,750132,75013.2,675118.8,417686.18,257432.62,Corporate,Individual,May,5,Q2,2025,38.13,,750132,562698017.424
KSA00524,2026-05-31,Udupi,Coastal Karnataka,Keyboard,11,1607,0,17677,0.0,17677.0,14217.51,3459.49,Corporate,Enterprise,May,5,Q2,2026,19.57,,17677,0.0
KSA00525,2025-09-27,Hassan,South Karnataka,Monitor,1,27225,10,27225,2722.5,24502.5,18965.67,5536.83,Online,Small Business,September,9,Q3,2025,22.6,,27225,741200.625
KSA00526,2025-10-23,Hubballi,North Karnataka,Smartphone,1,26650,15,26650,3997.5,22652.5,18112.01,4540.49,Distributor,Small Business,October,10,Q4,2025,20.04,,26650,1065333.75
KSA00527,2026-05-02,Hassan,South Karnataka,Camera,1,52038,10,52038,5203.8,46834.2,35177.19,11657.01,Corporate,Small Business,May,5,Q2,2026,24.89,,52038,2707953.444
KSA00528,2025-04-26,Udupi,Coastal Karnataka,Camera,20,32070,5,641400,32070.0,609330.0,398688.47,210641.53,Distributor,Small Business,April,4,Q2,2025,34.57,,641400,205696980.0
KSA00529,2025-06-29,Chitradurga,Central Karnataka,Monitor,14,15708,5,219912,10995.6,208916.4,161711.8,47204.6,Online,Small Business,June,6,Q2,2025,22.59,,219912,24180643.872
KSA00530,2025-02-09,Mangaluru,Coastal Karnataka,Printer,11,10258,15,112838,16925.7,95912.3,66366.06,29546.24,Retail Store,Small Business,February,2,Q1,2025,30.81,,112838,19098621.366
KSA00531,2025-01-01,Hubballi,North Karnataka,Smartphone,9,25625,5,230625,11531.25,219093.75,133069.67,86024.08,Corporate,Enterprise,January,1,Q1,2025,39.26,,230625,26593945.3125
KSA00532,2026-05-01,Ballari,Kalyana Karnataka,Monitor,13,12282,10,159666,15966.6,143699.4,110954.8,32744.6,Distributor,Enterprise,May,5,Q2,2026,22.79,,159666,25493231.556
KSA00533,2025-12-01,Chitradurga,Central Karnataka,Keyboard,5,2197,5,10985,549.25,10435.75,7641.71,2794.04,Retail Store,Individual,December,12,Q4,2025,26.77,,10985,60335.1125
KSA00534,2025-04-09,Chitradurga,Central Karnataka,Keyboard,1,1254,0,1254,0.0,1254.0,804.26,449.74,Distributor,Small Business,April,4,Q2,2025,35.86,,1254,0.0
KSA00535,2025-03-30,Chitradurga,Central Karnataka,Smartphone,19,36961,5,702259,35112.95,667146.05,415366.31,251779.74,Online,Enterprise,March,3,Q1,2025,37.74,,702259,246583851.5405
KSA00536,2025-05-28,Chitradurga,Central Karnataka,Headphones,20,6509,0,130180,0.0,130180.0,78840.21,51339.79,Retail Store,Enterprise,May,5,Q2,2025,39.44,,130180,0.0
KSA00537,2025-04-13,Bidar,Kalyana Karnataka,Tablet,14,22099,5,309386,15469.3,293916.7,249561.48,44355.22,Retail Store,Medium Business,April,4,Q2,2025,15.09,,309386,47859848.498
KSA00538,2025-11-24,Shivamogga,Malnad Karnataka,Smartphone,12,31824,10,381888,38188.8,343699.2,236034.2,107665.0,Distributor,Medium Business,November,11,Q4,2025,31.33,,381888,145838444.544
KSA00539,2025-07-22,Bidar,Kalyana Karnataka,Smartphone,3,41650,15,124950,18742.5,106207.5,80958.5,25249.0,Distributor,Medium Business,July,7,Q3,2025,23.77,,124950,23418753.75
KSA00540,2025-07-02,Hubballi,North Karnataka,Headphones,9,7173,0,64557,0.0,64557.0,53340.93,11216.07,Online,Small Business,July,7,Q3,2025,17.37,,64557,0.0
KSA00541,2025-07-08,Chitradurga,Central Karnataka,Tablet,8,17616,5,140928,7046.4,133881.6,82203.21,51678.39,Online,Medium Business,July,7,Q3,2025,38.6,,140928,9930350.592
KSA00542,2025-11-21,Mysuru,South Karnataka,Printer,2,18414,0,36828,0.0,36828.0,28499.61,8328.39,Online,Individual,November,11,Q4,2025,22.61,,36828,0.0
KSA00543,2025-04-02,Kodagu,Malnad Karnataka,Smartphone,1,34344,15,34344,5151.6,29192.4,18053.36,11139.04,Distributor,Enterprise,April,4,Q2,2025,38.16,,34344,1769265.504
KSA00544,2025-03-28,Bidar,Kalyana Karnataka,Printer,17,8822,15,149974,22496.1,127477.9,84535.19,42942.71,Retail Store,Small Business,March,3,Q1,2025,33.69,,149974,33738301.014
KSA00545,2025-08-15,Ballari,Kalyana Karnataka,Printer,13,17019,15,221247,33187.05,188059.95,150315.76,37744.19,Retail Store,Individual,August,8,Q3,2025,20.07,,221247,73425352.5135
KSA00546,2025-12-11,Raichur,Kalyana Karnataka,Keyboard,3,1903,15,5709,856.35,4852.65,3915.55,937.1,Retail Store,Medium Business,December,12,Q4,2025,19.31,,5709,48889.0215
KSA00547,2025-04-28,Bengaluru,South Karnataka,Headphones,8,3403,5,27224,1361.2,25862.8,15996.24,9866.56,Distributor,Enterprise,April,4,Q2,2025,38.15,,27224,370573.088
KSA00548,2025-01-06,Mysuru,South Karnataka,Desktop PC,12,38885,15,466620,69993.0,396627.0,321140.06,75486.94,Online,Enterprise,January,1,Q1,2025,19.03,,466620,326601336.6
KSA00549,2025-06-19,Udupi,Coastal Karnataka,Tablet,8,16349,10,130792,13079.2,117712.8,92853.51,24859.29,Corporate,Medium Business,June,6,Q2,2025,21.12,,130792,17106547.264
KSA00550,2025-05-01,Kodagu,Malnad Karnataka,Smartwatch,4,14803,5,59212,2960.6,56251.4,45680.66,10570.74,Online,Enterprise,May,5,Q2,2025,18.79,,59212,1753030.472
KSA00551,2025-04-11,Udupi,Coastal Karnataka,Headphones,15,7266,10,108990,10899.0,98091.0,76710.76,21380.24,Online,Individual,April,4,Q2,2025,21.8,,108990,11878820.1
KSA00552,2025-09-23,Tumakuru,South Karnataka,Laptop,5,68345,0,341725,0.0,341725.0,252026.53,89698.47,Distributor,Individual,September,9,Q3,2025,26.25,,341725,0.0
KSA00553,2026-03-11,Vijayapura,North Karnataka,Smartwatch,6,4642,20,27852,5570.4,22281.6,16448.37,5833.23,Online,Enterprise,March,3,Q1,2026,26.18,,27852,1551467.808
KSA00554,2025-09-14,Mysuru,South Karnataka,Tablet,12,30336,5,364032,18201.6,345830.4,251717.71,94112.69,Retail Store,Medium Business,September,9,Q3,2025,27.21,,364032,66259648.512
KSA00555,2025-03-18,Vijayapura,North Karnataka,Monitor,8,11690,15,93520,14028.0,79492.0,52210.65,27281.35,Online,Enterprise,March,3,Q1,2025,34.32,,93520,13118985.6
KSA00556,2025-05-21,Mandya,South Karnataka,Printer,7,15487,10,108409,10840.9,97568.1,81566.34,16001.76,Distributor,Small Business,May,5,Q2,2025,16.4,,108409,11752511.281
KSA00557,2025-06-09,Tumakuru,South Karnataka,Monitor,3,19743,5,59229,2961.45,56267.55,39795.43,16472.12,Online,Medium Business,June,6,Q2,2025,29.27,,59229,1754037.2205
KSA00558,2026-01-28,Tumakuru,South Karnataka,Tablet,20,30362,0,607240,0.0,607240.0,373089.55,234150.45,Corporate,Medium Business,January,1,Q1,2026,38.56,,607240,0.0
KSA00559,2026-04-13,Tumakuru,South Karnataka,Monitor,4,9695,10,38780,3878.0,34902.0,21105.37,13796.63,Corporate,Enterprise,April,4,Q2,2026,39.53,,38780,1503888.4
KSA00560,2025-03-26,Bidar,Kalyana Karnataka,Printer,18,8297,5,149346,7467.3,141878.7,97342.97,44535.73,Distributor,Enterprise,March,3,Q1,2025,31.39,,149346,11152113.858
KSA00561,2025-08-20,Udupi,Coastal Karnataka,Keyboard,19,1133,5,21527,1076.35,20450.65,16460.08,3990.57,Retail Store,Medium Business,August,8,Q3,2025,19.51,,21527,231705.8645
KSA00562,2025-01-16,Belagavi,North Karnataka,Laptop,14,59454,5,832356,41617.8,790738.2,631874.12,158864.08,Retail Store,Small Business,January,1,Q1,2025,20.09,,832356,346408255.368
KSA00563,2025-12-05,Chitradurga,Central Karnataka,Headphones,13,7018,10,91234,9123.4,82110.6,54595.86,27514.74,Distributor,Enterprise,December,12,Q4,2025,33.51,,91234,8323642.756
KSA00564,2025-02-07,Belagavi,North Karnataka,Smartphone,7,36775,5,257425,12871.25,244553.75,156159.2,88394.55,Distributor,Enterprise,February,2,Q1,2025,36.15,,257425,33133815.3125
KSA00565,2025-02-13,Udupi,Coastal Karnataka,Smartphone,7,35311,20,247177,49435.4,197741.6,153350.58,44391.02,Distributor,Individual,February,2,Q1,2025,22.45,,247177,122192938.658
KSA00566,2025-07-13,Mandya,South Karnataka,Headphones,15,6729,15,100935,15140.25,85794.75,65113.66,20681.09,Corporate,Individual,July,7,Q3,2025,24.11,,100935,15281811.3375
